id,sgk_ocak_2012,sgk_agu_2013,sgk_agu_2013_gelir
66303025,1.0,1.0,1021.5
64344029,0.0,1.0,887.57
65476004,0.0,1.0,3449.54
67577039,1.0,1.0,1100.0
66086028,1.0,0.0,0.0
68386016,1.0,0.0,0.0
64244023,0.0,0.0,0.0
64263027,0.0,0.0,0.0
67803015,0.0,1.0,518.34
66837006,0.0,0.0,0.0
65294031,1.0,0.0,0.0
68232001,1.0,0.0,0.0
64262045,0.0,0.0,0.0
64352029,0.0,0.0,0.0
60984024,1.0,1.0,1713.45
68096031,0.0,0.0,0.0
64296049,1.0,1.0,1151.04
64356009,0.0,0.0,0.0
68444022,0.0,0.0,0.0
68304061,0.0,0.0,0.0
68233043,0.0,0.0,0.0
65211028,1.0,1.0,170.25
68405044,0.0,0.0,0.0
64262041,0.0,0.0,0.0
68097040,0.0,1.0,2601.04
68386011,1.0,1.0,1678.53
64345010,1.0,1.0,646.95
68233009,0.0,1.0,1322.79
68097068,0.0,1.0,2230.78
67845017,0.0,0.0,0.0
65459007,0.0,0.0,0.0
64248030,0.0,0.0,0.0
64283034,1.0,1.0,1050.6
66542026,0.0,1.0,1376.95
65496010,0.0,0.0,0.0
68119012,1.0,1.0,1180.6
67683032,0.0,0.0,0.0
65461003,1.0,1.0,1021.5
65749020,0.0,0.0,0.0
67842030,1.0,1.0,1050.0
65293017,0.0,1.0,987.45
60929026,1.0,0.0,0.0
65436030,0.0,1.0,204.3
65240056,0.0,0.0,0.0
67289012,0.0,1.0,1692.73
65358117,0.0,0.0,0.0
65293024,0.0,1.0,1116.84
63066031,1.0,1.0,1219.0
68386017,0.0,0.0,0.0
66809044,0.0,0.0,0.0
67032026,0.0,1.0,510.9
64209004,0.0,0.0,0.0
66542027,0.0,1.0,1021.5
64336040,0.0,0.0,0.0
66837040,1.0,0.0,0.0
66382019,0.0,1.0,1157.7
67579015,1.0,1.0,1600.0
65358125,0.0,0.0,0.0
64281033,0.0,1.0,1096.64
65984025,0.0,0.0,0.0
64356005,1.0,0.0,0.0
64356040,1.0,1.0,1022.51
65988033,0.0,0.0,0.0
65984085,0.0,0.0,0.0
65358165,0.0,0.0,0.0
65481029,1.0,1.0,1632.38
68097033,0.0,0.0,0.0
65358143,0.0,0.0,0.0
65753035,0.0,0.0,0.0
68304071,1.0,0.0,0.0
64352008,1.0,0.0,0.0
67786036,0.0,0.0,0.0
68402022,0.0,0.0,0.0
63066034,0.0,0.0,0.0
66086041,0.0,1.0,1021.5
64067033,0.0,0.0,0.0
67700036,1.0,1.0,1021.5
65211005,1.0,1.0,1191.3
62617011,0.0,1.0,1050.0
64347018,1.0,0.0,0.0
64273025,0.0,0.0,0.0
68402030,0.0,0.0,0.0
65358006,0.0,0.0,0.0
65211015,0.0,0.0,0.0
64244021,0.0,1.0,1055.56
61177021,1.0,0.0,0.0
67407013,0.0,0.0,0.0
64296022,0.0,0.0,0.0
67799016,1.0,1.0,1100.0
65358190,0.0,0.0,0.0
64296045,1.0,0.0,0.0
64346028,1.0,1.0,2300.0
67573025,0.0,0.0,0.0
68405009,1.0,1.0,2453.85
67460018,1.0,1.0,1040.0
65240101,0.0,0.0,0.0
64346014,1.0,1.0,1714.21
64358005,1.0,1.0,1021.5
68357047,0.0,1.0,1021.5
60983008,1.0,0.0,0.0
64296007,1.0,0.0,0.0
67577012,0.0,1.0,1201.0
64431013,1.0,0.0,0.0
68304076,0.0,0.0,0.0
66542008,1.0,1.0,1021.5
67845039,0.0,1.0,1188.95
67034023,0.0,1.0,3112.22
64260048,0.0,0.0,0.0
68301042,0.0,0.0,0.0
65687035,1.0,1.0,1025.0
65043050,0.0,0.0,0.0
64263047,0.0,0.0,0.0
64392012,1.0,1.0,1058.09
64236008,1.0,0.0,0.0
64296042,0.0,1.0,1239.53
65358106,0.0,0.0,0.0
65211027,1.0,1.0,1352.66
66837006,0.0,0.0,0.0
65043026,0.0,0.0,0.0
67842033,1.0,1.0,1222.83
68444007,0.0,1.0,1435.99
67407046,1.0,1.0,1316.25
64264031,1.0,1.0,996.53
68302020,1.0,0.0,0.0
65988001,0.0,0.0,0.0
68449048,0.0,1.0,1328.85
68119006,0.0,0.0,0.0
64282032,0.0,0.0,0.0
68304084,0.0,0.0,0.0
66837006,0.0,0.0,0.0
66809023,1.0,1.0,1700.68
64262046,0.0,0.0,0.0
64209030,0.0,0.0,0.0
67843008,1.0,1.0,671.42
64247028,0.0,1.0,1154.35
65987034,0.0,0.0,0.0
66264013,1.0,1.0,1281.01
68119022,0.0,1.0,1452.72
65686022,1.0,0.0,0.0
60984020,0.0,0.0,0.0
64263041,0.0,0.0,0.0
67460023,0.0,1.0,1926.75
66382011,1.0,0.0,0.0
67032064,0.0,0.0,0.0
63066036,0.0,0.0,0.0
64431024,1.0,1.0,1575.86
64068016,1.0,1.0,1229.71
65436006,0.0,1.0,1093.01
67799040,1.0,1.0,919.35
65358175,0.0,0.0,0.0
67799013,0.0,1.0,1836.93
65986017,0.0,1.0,1021.5
68444037,1.0,1.0,1021.5
64247031,0.0,0.0,0.0
64337023,0.0,0.0,0.0
68386015,1.0,1.0,139.69
66542004,1.0,1.0,1576.14
67683046,0.0,0.0,0.0
65497011,1.0,0.0,0.0
67579033,1.0,1.0,1500.0
64263005,0.0,0.0,0.0
65753025,1.0,0.0,0.0
66837006,0.0,0.0,0.0
65474006,1.0,0.0,0.0
65461013,1.0,0.0,0.0
65480011,1.0,1.0,1021.5
65459005,0.0,1.0,1021.5
65984047,0.0,0.0,0.0
68302017,0.0,0.0,0.0
64352010,0.0,0.0,0.0
68405026,0.0,0.0,0.0
65988002,0.0,1.0,1021.5
63066006,0.0,1.0,1187.31
64174005,1.0,1.0,1023.0
65984107,0.0,0.0,0.0
66891028,1.0,1.0,1125.69
65753022,0.0,0.0,0.0
66264019,1.0,1.0,1993.26
68357030,1.0,1.0,1021.5
64373030,0.0,1.0,2599.86
64067046,1.0,0.0,0.0
66542029,0.0,0.0,0.0
64431038,0.0,0.0,0.0
65358014,0.0,1.0,646.95
65496007,0.0,1.0,1174.73
64297009,0.0,0.0,0.0
65988021,1.0,0.0,0.0
66837006,0.0,0.0,0.0
65988029,0.0,0.0,0.0
65986021,1.0,0.0,0.0
67803035,0.0,0.0,0.0
68096040,0.0,1.0,1021.5
64352019,1.0,1.0,1633.5
65753009,0.0,1.0,1556.69
66451026,0.0,0.0,0.0
66837006,0.0,0.0,0.0
67826012,0.0,0.0,0.0
64373004,1.0,1.0,2975.0
68405037,1.0,0.0,0.0
64372023,0.0,0.0,0.0
67826036,0.0,0.0,0.0
64336024,0.0,0.0,0.0
66891027,0.0,0.0,0.0
68304046,1.0,1.0,1150.89
65497009,1.0,1.0,1021.5
64373037,1.0,1.0,1236.87
65687014,0.0,0.0,0.0
68357042,1.0,1.0,1123.65
66891034,0.0,1.0,1327.69
64431002,0.0,1.0,1021.5
67579020,0.0,1.0,832.48
65459009,0.0,1.0,1021.5
68096022,0.0,1.0,1173.5
67288001,1.0,1.0,2100.0
65984117,0.0,0.0,0.0
66837006,0.0,0.0,0.0
65434030,0.0,0.0,0.0
64343024,1.0,0.0,0.0
66382010,0.0,0.0,0.0
67032046,0.0,0.0,0.0
67799047,1.0,0.0,0.0
67700049,0.0,0.0,0.0
65293033,1.0,1.0,1056.3
64262022,0.0,0.0,0.0
65358041,0.0,0.0,0.0
67289035,0.0,1.0,1678.54
65984109,0.0,0.0,0.0
64263036,0.0,0.0,0.0
64330020,1.0,1.0,1123.65
67826022,1.0,1.0,1021.5
67579023,1.0,1.0,1300.17
66382041,0.0,0.0,0.0
64281031,0.0,1.0,1159.55
64209031,0.0,1.0,1055.55
64281003,0.0,0.0,0.0
65882008,1.0,1.0,1404.91
68158034,0.0,0.0,0.0
64337012,0.0,0.0,0.0
66837006,0.0,0.0,0.0
64352031,0.0,0.0,0.0
64281030,0.0,0.0,0.0
64357065,0.0,0.0,0.0
64284005,0.0,1.0,1021.5
65042037,1.0,1.0,1735.57
67034035,1.0,1.0,1021.5
66837041,1.0,1.0,1021.5
67803043,0.0,0.0,0.0
65988038,1.0,1.0,987.45
64273028,1.0,0.0,0.0
64352023,0.0,0.0,0.0
64337020,0.0,0.0,0.0
66837006,0.0,0.0,0.0
64329014,1.0,1.0,1025.0
61177034,0.0,1.0,1120.0
66303029,1.0,0.0,0.0
65987024,0.0,1.0,1021.5
67843033,0.0,1.0,749.1
67289023,1.0,1.0,1822.06
65984066,0.0,0.0,0.0
68405027,1.0,0.0,0.0
61177023,1.0,1.0,1021.5
63066050,1.0,0.0,0.0
68449010,0.0,0.0,0.0
64295021,0.0,0.0,0.0
64336026,0.0,0.0,0.0
68302040,0.0,1.0,1021.5
65294015,0.0,1.0,1184.94
68449033,0.0,0.0,0.0
64392022,1.0,1.0,238.35
65240089,0.0,0.0,0.0
60983007,0.0,1.0,1039.66
66891039,0.0,0.0,0.0
60984018,0.0,0.0,0.0
64358013,0.0,1.0,2419.84
65988042,0.0,1.0,1021.5
64262011,0.0,0.0,0.0
66837006,0.0,0.0,0.0
68302055,0.0,0.0,0.0
64392024,0.0,1.0,204.3
64068038,1.0,1.0,885.3
60409043,0.0,0.0,0.0
65240035,0.0,0.0,0.0
66922080,0.0,1.0,1021.5
68232023,0.0,0.0,0.0
60409022,1.0,1.0,885.3
64067036,0.0,1.0,1021.5
65294006,1.0,0.0,0.0
63066038,1.0,0.0,0.0
67805008,0.0,0.0,0.0
64260044,0.0,0.0,0.0
65986010,0.0,0.0,0.0
67799037,1.0,0.0,0.0
64244012,0.0,1.0,1938.53
64300030,1.0,1.0,1856.37
65240037,1.0,0.0,0.0
66891045,0.0,1.0,442.65
65984041,0.0,0.0,0.0
65882014,0.0,0.0,0.0
65882034,0.0,0.0,0.0
64174009,0.0,1.0,1938.69
65294037,0.0,0.0,0.0
68158003,1.0,1.0,1106.43
65481023,0.0,0.0,0.0
66382046,0.0,0.0,0.0
65753005,0.0,0.0,0.0
67842036,1.0,1.0,1021.5
61177036,1.0,1.0,1538.66
68119004,1.0,1.0,1055.55
64357070,1.0,1.0,1119.01
65240068,0.0,0.0,0.0
66809031,1.0,1.0,1086.28
64273003,0.0,0.0,0.0
67573019,1.0,1.0,1681.27
67034058,0.0,1.0,1585.29
65987017,0.0,0.0,0.0
64344033,0.0,0.0,0.0
64353010,1.0,1.0,1216.57
65459017,0.0,0.0,0.0
67289068,0.0,0.0,0.0
64263021,0.0,0.0,0.0
66303021,1.0,1.0,1496.78
64336025,0.0,0.0,0.0
68449046,1.0,1.0,2292.47
60409035,1.0,1.0,1100.0
68449035,0.0,0.0,0.0
67034076,1.0,1.0,1296.3
66922072,0.0,0.0,0.0
64282034,0.0,0.0,0.0
65984096,0.0,1.0,1021.5
64264024,0.0,0.0,0.0
67460042,1.0,0.0,0.0
64431026,1.0,0.0,0.0
65042012,1.0,0.0,0.0
64431047,0.0,0.0,0.0
67032079,0.0,0.0,0.0
64236005,1.0,1.0,3012.74
65240039,1.0,1.0,1180.67
64273004,0.0,0.0,0.0
59026011,1.0,0.0,0.0
65474026,1.0,1.0,1021.5
64298032,1.0,1.0,1063.07
65987014,0.0,1.0,612.9
64067012,1.0,0.0,0.0
68301005,0.0,0.0,0.0
67032065,1.0,1.0,1538.66
67842002,1.0,1.0,1264.0
64330023,1.0,1.0,1327.95
67573046,1.0,1.0,2064.43
64431044,1.0,1.0,2316.4
66303024,0.0,0.0,0.0
65984120,0.0,0.0,0.0
64392011,1.0,0.0,0.0
64283007,0.0,1.0,1023.0
64296019,1.0,0.0,0.0
65986026,0.0,0.0,0.0
66303019,0.0,0.0,0.0
68097035,0.0,0.0,0.0
64298034,1.0,1.0,1021.5
68097063,0.0,0.0,0.0
64174011,0.0,0.0,0.0
67683014,0.0,0.0,0.0
65984108,0.0,0.0,0.0
66837006,0.0,0.0,0.0
68441042,0.0,0.0,0.0
68096002,0.0,1.0,34.05
64336050,1.0,0.0,0.0
65434023,1.0,1.0,1021.5
64357081,0.0,0.0,0.0
65043001,0.0,0.0,0.0
65476044,0.0,0.0,0.0
66264021,1.0,1.0,1022.0
64264005,0.0,1.0,817.2
68158070,0.0,0.0,0.0
65749009,0.0,1.0,1646.92
64186006,0.0,0.0,0.0
65984020,0.0,0.0,0.0
68402008,0.0,0.0,0.0
66837011,1.0,1.0,1340.36
64283013,0.0,0.0,0.0
66891044,1.0,1.0,1669.73
60984014,0.0,1.0,1023.36
64284026,0.0,1.0,1120.25
64264001,1.0,1.0,1021.5
64068019,0.0,0.0,0.0
66542010,0.0,0.0,0.0
68302007,0.0,1.0,1021.5
65358177,1.0,1.0,1017.41
64353030,1.0,0.0,0.0
64262047,0.0,0.0,0.0
65497017,1.0,1.0,1021.5
66837006,0.0,0.0,0.0
66809041,0.0,0.0,0.0
67407005,0.0,0.0,0.0
67826018,0.0,1.0,1023.35
64262020,0.0,1.0,1021.5
66922060,1.0,1.0,960.81
64361020,0.0,0.0,0.0
66837006,0.0,0.0,0.0
64068040,1.0,0.0,0.0
66086035,1.0,1.0,1021.5
65497025,1.0,1.0,1021.5
64330010,1.0,1.0,2141.59
64357015,1.0,0.0,0.0
65497028,1.0,1.0,3165.77
65987032,0.0,0.0,0.0
65753015,1.0,1.0,1258.88
64356028,1.0,0.0,0.0
64392006,1.0,1.0,2181.93
67700030,0.0,1.0,1021.5
67579026,0.0,0.0,0.0
65042004,1.0,0.0,0.0
65493028,1.0,1.0,1232.4
68402042,0.0,0.0,0.0
65358185,0.0,0.0,0.0
68119032,0.0,0.0,0.0
65459030,0.0,0.0,0.0
64352014,0.0,0.0,0.0
68302053,0.0,0.0,0.0
65436018,1.0,0.0,0.0
65358196,0.0,0.0,0.0
67577019,0.0,0.0,0.0
67032075,1.0,1.0,1039.51
66891029,0.0,1.0,1021.5
64347014,0.0,0.0,0.0
61177004,1.0,1.0,1538.65
67289017,1.0,0.0,0.0
64244029,0.0,1.0,925.52
64354001,0.0,0.0,0.0
64067004,0.0,0.0,0.0
64361001,0.0,1.0,1021.5
64281030,0.0,0.0,0.0
60984019,1.0,0.0,0.0
64330027,0.0,0.0,0.0
65481021,0.0,0.0,0.0
67799033,0.0,1.0,1050.0
64373012,1.0,1.0,1220.76
65882039,1.0,0.0,0.0
65293014,1.0,0.0,0.0
68444010,0.0,0.0,0.0
65749038,0.0,1.0,1851.0
64352035,1.0,0.0,0.0
64346004,1.0,0.0,0.0
67683012,0.0,0.0,0.0
66451007,1.0,0.0,0.0
64296036,1.0,1.0,1021.5
65984098,1.0,1.0,1326.56
59026024,0.0,0.0,0.0
66451028,1.0,0.0,0.0
64067042,1.0,0.0,0.0
66086008,1.0,0.0,0.0
65749039,0.0,0.0,0.0
64330037,1.0,1.0,1084.0
65883034,1.0,0.0,0.0
64354036,0.0,0.0,0.0
64346008,0.0,0.0,0.0
66382040,0.0,1.0,1055.55
67034013,0.0,0.0,0.0
60409002,1.0,1.0,2613.78
67843009,1.0,0.0,0.0
65240069,1.0,1.0,1021.5
65493018,1.0,1.0,1309.2
60929016,0.0,0.0,0.0
67034049,0.0,0.0,0.0
65043007,1.0,0.0,0.0
65179007,0.0,0.0,0.0
64067022,0.0,0.0,0.0
68304005,1.0,0.0,0.0
60409012,0.0,0.0,0.0
64067041,1.0,0.0,0.0
68304065,0.0,0.0,0.0
65686003,0.0,0.0,0.0
64281038,0.0,0.0,0.0
65984084,0.0,0.0,0.0
67845026,1.0,0.0,0.0
66382033,0.0,1.0,1021.5
67289008,1.0,0.0,0.0
64330008,1.0,1.0,102.15
64264029,1.0,0.0,0.0
60984010,0.0,1.0,1858.54
65358027,0.0,0.0,0.0
66809010,1.0,0.0,0.0
59026016,1.0,0.0,0.0
64263003,0.0,1.0,34.05
68386008,0.0,0.0,0.0
65459013,1.0,0.0,0.0
65232015,0.0,1.0,2135.37
64354039,1.0,1.0,2279.79
65461028,1.0,1.0,1293.48
68402034,0.0,0.0,0.0
67289076,0.0,0.0,0.0
60409028,1.0,1.0,817.2
65042027,1.0,1.0,1096.65
68386043,1.0,1.0,1939.92
68119005,1.0,1.0,1021.5
64358003,1.0,1.0,1510.8
67577033,0.0,0.0,0.0
65240099,1.0,0.0,0.0
65240044,0.0,0.0,0.0
65753001,1.0,1.0,1308.76
60984017,0.0,1.0,1050.0
64338040,1.0,0.0,0.0
64297030,1.0,0.0,0.0
65358189,0.0,0.0,0.0
65240013,1.0,0.0,0.0
68304032,0.0,0.0,0.0
67845030,1.0,0.0,0.0
64283024,1.0,0.0,0.0
65358053,0.0,0.0,0.0
67289048,1.0,0.0,0.0
64186022,1.0,0.0,0.0
64392004,1.0,1.0,1349.02
67579017,0.0,1.0,1021.5
66837037,1.0,1.0,1258.92
64358024,1.0,0.0,0.0
64346010,1.0,1.0,3056.89
68444019,0.0,1.0,34.98
64392002,0.0,1.0,612.9
64300039,1.0,0.0,0.0
67460043,1.0,1.0,1110.0
64364023,1.0,1.0,1021.5
64300033,1.0,1.0,2487.67
64345015,1.0,1.0,146.87
64281030,0.0,0.0,0.0
67288015,1.0,1.0,1346.47
64297012,1.0,1.0,1147.37
67032020,1.0,0.0,0.0
64186011,1.0,1.0,2098.17
64336045,1.0,1.0,1021.5
65984086,1.0,0.0,0.0
67683036,0.0,0.0,0.0
64431004,0.0,0.0,0.0
66809016,0.0,1.0,136.2
67700031,0.0,1.0,1341.64
65480024,0.0,0.0,0.0
65434012,1.0,1.0,1059.64
64356018,1.0,0.0,0.0
65480025,0.0,0.0,0.0
66922032,0.0,1.0,619.71
67288023,0.0,1.0,518.66
64356001,0.0,0.0,0.0
68441034,0.0,1.0,1091.05
64329040,1.0,1.0,34.05
65358192,0.0,0.0,0.0
65476016,1.0,1.0,1500.26
68449038,1.0,1.0,1528.61
64283027,0.0,1.0,2540.36
65240064,0.0,0.0,0.0
65179026,0.0,0.0,0.0
67460002,1.0,1.0,2119.23
65358066,1.0,0.0,0.0
64297038,0.0,1.0,749.1
64244015,0.0,0.0,0.0
65749019,0.0,0.0,0.0
64356034,1.0,1.0,34.17
65434027,0.0,0.0,0.0
66837050,1.0,1.0,1367.3
67579047,1.0,1.0,2309.76
65042030,1.0,0.0,0.0
64298029,1.0,1.0,1021.5
67034045,0.0,0.0,0.0
67803007,0.0,0.0,0.0
65358142,0.0,0.0,0.0
68304002,0.0,1.0,306.45
67843043,0.0,0.0,0.0
67289080,0.0,0.0,0.0
60983028,1.0,1.0,377.67
64357012,1.0,1.0,1021.5
67826005,1.0,1.0,1100.0
67799010,1.0,1.0,1180.0
60409030,1.0,0.0,0.0
64186020,0.0,0.0,0.0
67803040,1.0,0.0,0.0
67786042,1.0,1.0,975.87
65984024,0.0,0.0,0.0
62617017,0.0,0.0,0.0
66809025,1.0,1.0,1512.08
65358010,0.0,0.0,0.0
67577025,1.0,1.0,1021.5
67407010,0.0,0.0,0.0
67826043,0.0,0.0,0.0
68441015,1.0,0.0,0.0
65480019,1.0,1.0,1495.3
65497027,1.0,1.0,2170.13
64247035,1.0,1.0,1451.13
65984097,0.0,0.0,0.0
67407028,1.0,1.0,1538.67
67683040,0.0,1.0,102.15
65883017,0.0,0.0,0.0
64262042,0.0,0.0,0.0
65240085,1.0,0.0,0.0
65984061,0.0,0.0,0.0
67032078,0.0,0.0,0.0
64263012,0.0,0.0,0.0
65480008,1.0,0.0,0.0
64361014,1.0,0.0,0.0
68304085,1.0,0.0,0.0
65984101,0.0,0.0,0.0
66382022,0.0,1.0,1061.33
66451039,1.0,1.0,2211.58
68449015,1.0,0.0,0.0
68386040,0.0,1.0,1021.5
65434006,0.0,0.0,0.0
66451019,1.0,0.0,0.0
64296024,1.0,1.0,1021.5
64297036,0.0,0.0,0.0
65240004,0.0,0.0,0.0
64298036,1.0,1.0,1997.33
68158013,0.0,0.0,0.0
64346007,0.0,0.0,0.0
64300016,0.0,0.0,0.0
68441021,0.0,0.0,0.0
63066015,1.0,0.0,0.0
65476018,1.0,0.0,0.0
68097041,0.0,0.0,0.0
67573047,1.0,1.0,1194.84
65476024,1.0,0.0,0.0
64338030,1.0,1.0,3563.18
68405003,0.0,1.0,1150.0
68301023,1.0,1.0,1777.5
65043005,1.0,0.0,0.0
67579031,1.0,1.0,1021.5
66837006,0.0,0.0,0.0
64431030,0.0,0.0,0.0
65749025,0.0,0.0,0.0
67289070,0.0,0.0,0.0
65984072,0.0,0.0,0.0
64344023,0.0,0.0,0.0
65294023,0.0,1.0,1468.72
64364002,1.0,1.0,1502.3
68304096,0.0,0.0,0.0
68304043,1.0,0.0,0.0
65882007,1.0,1.0,1871.26
65987039,0.0,0.0,0.0
64284009,0.0,0.0,0.0
65988033,0.0,0.0,0.0
64284010,0.0,1.0,1055.55
65753041,1.0,1.0,1202.46
66837029,1.0,0.0,0.0
65493023,1.0,1.0,1021.5
64358021,1.0,0.0,0.0
64283001,0.0,1.0,1021.5
64338038,0.0,1.0,1322.02
67579043,1.0,1.0,1252.6
64372018,1.0,0.0,0.0
67803016,0.0,1.0,953.4
64282017,1.0,0.0,0.0
60929004,0.0,0.0,0.0
66451004,0.0,0.0,0.0
64330015,1.0,1.0,1021.5
64352034,0.0,0.0,0.0
64431057,0.0,0.0,0.0
68405016,0.0,0.0,0.0
65474013,1.0,1.0,1021.5
67683044,0.0,0.0,0.0
66837030,1.0,1.0,1119.02
64338015,0.0,0.0,0.0
65497024,0.0,1.0,2027.16
65043008,1.0,1.0,1439.73
67843041,0.0,0.0,0.0
65476019,1.0,1.0,4634.96
68304017,1.0,1.0,1035.12
67032052,1.0,1.0,987.45
64353032,1.0,1.0,1773.97
65211030,0.0,1.0,1021.51
67289050,0.0,1.0,1511.46
66922005,0.0,1.0,1021.5
64247034,0.0,1.0,1217.22
68097036,0.0,1.0,1490.0
64248027,0.0,1.0,1021.5
68304010,0.0,0.0,0.0
66891047,0.0,1.0,1026.0
65294008,1.0,1.0,1098.5
65240032,0.0,0.0,0.0
67579045,1.0,1.0,1832.24
64300025,1.0,0.0,0.0
65179008,1.0,1.0,593.79
64431045,0.0,1.0,1085.06
67579005,1.0,0.0,0.0
64357080,1.0,1.0,1000.5
64281011,0.0,1.0,510.75
65497015,0.0,0.0,0.0
67826021,0.0,1.0,1748.47
64260047,0.0,0.0,0.0
65240110,0.0,0.0,0.0
65496030,1.0,1.0,1177.47
60409047,0.0,1.0,1050.0
64357045,0.0,0.0,0.0
65476014,1.0,1.0,1055.56
65882026,0.0,0.0,0.0
65179015,0.0,0.0,0.0
65687013,1.0,1.0,1021.5
66809030,0.0,1.0,702.79
65883003,1.0,1.0,1021.5
65232001,1.0,1.0,1293.9
64068043,0.0,0.0,0.0
65358101,0.0,0.0,0.0
67826008,0.0,0.0,0.0
67407048,1.0,1.0,839.27
64354030,1.0,0.0,0.0
66809037,1.0,1.0,2191.24
64262037,0.0,0.0,0.0
65436027,0.0,0.0,0.0
64068027,1.0,1.0,1266.66
64282029,1.0,1.0,2726.35
67034021,1.0,0.0,0.0
60929001,1.0,1.0,1021.5
66891007,1.0,0.0,0.0
65294038,1.0,1.0,1021.5
66891008,0.0,0.0,0.0
64068044,1.0,1.0,2379.5
65474018,0.0,0.0,0.0
67579025,0.0,1.0,1021.5
64186012,0.0,0.0,0.0
66382031,0.0,0.0,0.0
67843007,0.0,1.0,1021.5
64346011,0.0,0.0,0.0
66451043,0.0,0.0,0.0
65358024,0.0,0.0,0.0
65240001,1.0,1.0,987.45
65434039,1.0,0.0,0.0
65358193,0.0,0.0,0.0
64338027,1.0,1.0,715.0
67034010,0.0,1.0,2007.69
66837007,1.0,1.0,1145.2
67577026,1.0,1.0,3204.89
64300034,0.0,0.0,0.0
65882032,0.0,0.0,0.0
68386009,1.0,0.0,0.0
67700016,0.0,1.0,2351.81
67289039,1.0,1.0,1538.66
67034044,1.0,1.0,982.97
65179013,1.0,1.0,1021.5
64353025,1.0,1.0,1021.5
65043047,0.0,0.0,0.0
64263044,1.0,0.0,0.0
65240083,0.0,0.0,0.0
65294025,1.0,1.0,1021.5
64263018,0.0,0.0,0.0
65496018,1.0,0.0,0.0
68386027,0.0,0.0,0.0
65240061,1.0,1.0,987.45
66382037,1.0,1.0,34.05
64337038,0.0,0.0,0.0
64247037,0.0,1.0,1021.5
68444027,1.0,0.0,0.0
65461005,1.0,0.0,0.0
64244022,0.0,1.0,1565.23
67826011,1.0,0.0,0.0
66451015,0.0,0.0,0.0
64298007,1.0,1.0,1875.02
60983017,0.0,0.0,0.0
65984011,0.0,0.0,0.0
68232012,0.0,1.0,1021.5
65988026,0.0,1.0,2830.2
65476039,1.0,0.0,0.0
66837006,0.0,0.0,0.0
68096016,0.0,0.0,0.0
68097049,0.0,0.0,0.0
64329028,0.0,0.0,0.0
64297018,1.0,1.0,374.55
65043021,1.0,1.0,1672.31
64329012,1.0,1.0,2387.6
68158006,0.0,0.0,0.0
65753042,0.0,0.0,0.0
66451008,0.0,0.0,0.0
66837006,0.0,0.0,0.0
64352026,0.0,1.0,681.0
68301027,1.0,1.0,1993.33
66303006,0.0,0.0,0.0
64357087,1.0,0.0,0.0
67703033,1.0,0.0,0.0
68357003,1.0,0.0,0.0
67577046,1.0,1.0,170.25
64338037,0.0,1.0,1021.5
64174023,1.0,1.0,1188.96
67460005,0.0,0.0,0.0
65987015,1.0,0.0,0.0
67786016,0.0,0.0,0.0
65496011,1.0,0.0,0.0
67034065,0.0,0.0,0.0
65179010,1.0,1.0,204.3
67460026,1.0,0.0,0.0
65358155,1.0,0.0,0.0
67843018,0.0,1.0,1021.5
64354026,0.0,0.0,0.0
68402005,0.0,0.0,0.0
67700021,0.0,0.0,0.0
67805012,0.0,1.0,885.3
65687019,0.0,0.0,0.0
64392021,1.0,1.0,1178.37
65240046,0.0,0.0,0.0
68444001,0.0,0.0,0.0
64343035,1.0,1.0,1120.03
68441012,0.0,0.0,0.0
66809007,1.0,1.0,1050.0
64067037,0.0,0.0,0.0
68304099,0.0,1.0,442.65
65497006,1.0,1.0,238.35
65986002,0.0,0.0,0.0
65358199,1.0,0.0,0.0
64284025,0.0,1.0,1021.51
65240067,1.0,1.0,1218.87
64174039,1.0,1.0,1040.0
67700005,0.0,0.0,0.0
67700010,0.0,1.0,2601.4
66837046,1.0,1.0,1310.54
62617007,1.0,0.0,0.0
68097066,0.0,0.0,0.0
68158030,1.0,1.0,4119.05
67032016,0.0,0.0,0.0
65211012,1.0,1.0,1021.5
67803031,0.0,1.0,369.3
68232027,0.0,0.0,0.0
65883021,1.0,1.0,1055.55
64298026,1.0,1.0,2211.54
66922065,0.0,0.0,0.0
65240041,0.0,0.0,0.0
65480021,1.0,1.0,1021.5
68386038,0.0,0.0,0.0
65984064,0.0,0.0,0.0
64357022,0.0,0.0,0.0
64361007,1.0,1.0,1021.5
65476046,1.0,0.0,0.0
64244005,1.0,1.0,1284.62
65988012,1.0,1.0,1021.5
65686032,1.0,0.0,0.0
64068012,0.0,0.0,0.0
65043033,1.0,1.0,442.65
65358007,1.0,0.0,0.0
67577007,0.0,1.0,136.2
66837022,1.0,1.0,1653.36
66837006,0.0,0.0,0.0
65240074,0.0,1.0,783.38
64273005,0.0,0.0,0.0
63066042,1.0,1.0,1771.0
66451049,0.0,0.0,0.0
68302051,0.0,0.0,0.0
64264012,1.0,0.0,0.0
67577037,1.0,1.0,6540.64
64337025,0.0,0.0,0.0
67577005,1.0,0.0,0.0
60929017,1.0,0.0,0.0
68097071,0.0,1.0,1305.52
64296023,1.0,1.0,533.95
67034046,0.0,0.0,0.0
68357012,1.0,1.0,1021.5
59026001,0.0,1.0,1078.8
68449025,0.0,0.0,0.0
67407024,0.0,0.0,0.0
68233050,0.0,0.0,0.0
68304091,0.0,0.0,0.0
65043034,0.0,0.0,0.0
64345005,1.0,1.0,1567.45
