id,grup,takip_anket_tarih,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_20_saat_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort,takip_kurs_yeni_yetenekler_ogretti,takip_kurs_yeteneklerimi_sertifikaladi,takip_kurs_is_bulmam_icin_strateji_ogretti,takip_egitimi_kim_verdi
64338037,Deney,2012-02-18,1.0,1.0,0.0,,,,,,,
67032013,Kontrol,2012-02-08,1.0,0.0,,0.0,84.0,240.0,1.0,1.0,1.0,Özel
66086008,Kontrol,2012-02-23,1.0,1.0,0.0,1.0,60.0,700.0,,,,
65358074,Kontrol,2012-02-01,1.0,0.0,,,,,,,,
64067002,Kontrol,2012-02-08,1.0,1.0,1.0,1.0,40.0,1718.0,,,,
67703015,Kontrol,2012-02-13,1.0,0.0,,,,,,,,
64209041,Deney,2012-02-24,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
59026005,Kontrol,2012-02-06,1.0,1.0,1.0,1.0,30.0,700.0,,,,
67034072,Deney,2012-02-25,1.0,1.0,1.0,1.0,30.0,800.0,0.0,1.0,1.0,İŞKUR
68302052,Deney,2012-02-11,1.0,1.0,1.0,1.0,45.0,2100.0,0.0,1.0,0.0,İŞKUR
64357100,Deney,2012-02-29,1.0,0.0,,1.0,48.0,730.0,1.0,0.0,1.0,İŞKUR
68158057,Deney,2012-02-20,1.0,1.0,1.0,1.0,40.0,2000.0,0.0,1.0,0.0,İŞKUR
67032009,Kontrol,2012-02-10,1.0,0.0,,1.0,25.0,450.0,,,,
68441041,Deney,2012-02-07,1.0,1.0,1.0,1.0,30.0,700.0,,,,
60409013,Kontrol,2012-02-06,1.0,1.0,1.0,1.0,45.0,850.0,,,,
60409041,Deney,2012-02-04,1.0,1.0,1.0,1.0,65.0,850.0,0.0,1.0,0.0,İŞKUR
65232026,Deney,2012-02-18,1.0,1.0,0.0,0.0,48.0,700.0,,,,
65461018,Deney,2012-02-10,1.0,0.0,,1.0,50.0,700.0,1.0,1.0,1.0,İŞKUR
68301014,Kontrol,2012-02-07,1.0,0.0,,,,,,,,
66922013,Kontrol,2012-02-27,1.0,1.0,1.0,1.0,40.0,800.0,,,,
67799042,Deney,2012-02-20,1.0,0.0,,1.0,,,,,,
65686021,Deney,2012-02-27,1.0,1.0,1.0,1.0,30.0,750.0,,,,
64336047,Deney,2012-02-19,1.0,0.0,,1.0,45.0,701.0,1.0,1.0,1.0,İŞKUR
64343008,Kontrol,2012-02-07,1.0,0.0,,0.0,50.0,1200.0,,,,
65358016,Kontrol,2012-02-19,1.0,0.0,,0.0,32.0,0.0,,,,
64338006,Kontrol,2012-02-22,1.0,1.0,1.0,1.0,60.0,800.0,,,,
65984003,Kontrol,2012-02-01,1.0,0.0,,0.0,72.0,1000.0,,,,
66382024,Kontrol,2012-02-22,1.0,0.0,,,,,,,,
65232002,Kontrol,2012-02-18,1.0,1.0,1.0,1.0,75.0,850.0,,,,
65232008,Kontrol,2012-02-14,1.0,0.0,,,,,,,,
59026004,Kontrol,2012-02-03,1.0,1.0,1.0,1.0,60.0,800.0,,,,
65358082,Kontrol,2012-02-25,1.0,0.0,,,,,,,,
68301022,Deney,2012-02-16,1.0,1.0,1.0,1.0,40.0,1500.0,1.0,1.0,0.0,İŞKUR
64372019,Deney,2012-02-15,1.0,1.0,1.0,1.0,60.0,900.0,1.0,1.0,1.0,İŞKUR
66837038,Deney,2012-02-27,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68119012,Kontrol,2012-02-09,1.0,1.0,1.0,1.0,40.0,750.0,0.0,0.0,1.0,İŞKUR
68097004,Kontrol,2012-02-22,1.0,,1.0,1.0,55.0,2500.0,,,,
68405005,Kontrol,2012-02-15,1.0,0.0,,1.0,55.0,1500.0,,,,
68357040,Deney,2012-02-13,1.0,0.0,,1.0,48.0,1200.0,1.0,1.0,1.0,İŞKUR
68232013,Kontrol,2012-02-23,1.0,0.0,,1.0,46.0,660.0,,,,
65988034,Deney,2012-02-02,1.0,0.0,,0.0,112.0,950.0,1.0,1.0,0.0,İŞKUR
66837048,Deney,2012-02-16,1.0,0.0,,1.0,36.0,560.0,1.0,1.0,1.0,İŞKUR
64431008,Kontrol,2012-02-17,1.0,0.0,,,,,,,,
65984033,Kontrol,2012-02-01,1.0,0.0,,1.0,54.0,,1.0,1.0,1.0,İŞKUR
68096024,Deney,2012-02-20,1.0,0.0,,1.0,50.0,1000.0,,,,
68304096,Deney,2012-02-21,1.0,1.0,1.0,1.0,70.0,850.0,0.0,1.0,0.0,İŞKUR
65493041,Deney,2012-02-06,1.0,0.0,,0.0,65.0,500.0,0.0,1.0,0.0,İŞKUR
64392006,Kontrol,2012-02-01,1.0,1.0,1.0,1.0,45.0,900.0,,,,
65988025,Deney,2012-02-07,1.0,1.0,1.0,1.0,48.0,870.0,1.0,1.0,1.0,İŞKUR
65358171,Deney,2012-02-27,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
67288002,Kontrol,2012-02-07,1.0,1.0,1.0,1.0,60.0,1000.0,,,,
65232014,Deney,2012-02-21,1.0,0.0,,0.0,50.0,660.0,1.0,1.0,1.0,İŞKUR
64353027,Deney,2012-02-22,1.0,0.0,,0.0,60.0,400.0,1.0,1.0,1.0,İŞKUR
68449049,Deney,2012-02-03,1.0,1.0,1.0,1.0,40.0,1700.0,1.0,1.0,1.0,İŞKUR
66451018,Kontrol,2012-02-22,1.0,0.0,,,,,,,,
67843012,Kontrol,2012-02-16,1.0,1.0,1.0,1.0,48.0,700.0,,,,
64329035,Deney,2012-02-15,1.0,0.0,,0.0,96.0,350.0,,,,
68301011,Kontrol,2012-02-04,1.0,1.0,1.0,1.0,48.0,700.0,,,,
65240099,Deney,2012-02-08,1.0,0.0,,1.0,12.0,100.0,,,,
65461001,Kontrol,2012-02-13,1.0,1.0,1.0,0.0,60.0,700.0,,,,
64260047,Deney,2012-02-03,1.0,0.0,,1.0,72.0,130.0,,,,
64283016,Kontrol,2012-02-17,1.0,0.0,,0.0,16.0,200.0,,,,
65473014,Kontrol,2012-02-07,1.0,1.0,1.0,1.0,54.0,700.0,,,,
64354031,Deney,2012-02-21,1.0,0.0,,1.0,60.0,,1.0,1.0,0.0,İŞKUR
64300025,Deney,2012-02-01,1.0,1.0,0.0,0.0,56.0,600.0,1.0,1.0,0.0,İŞKUR
66837014,Kontrol,2012-02-11,1.0,0.0,,,,,,,,
67845021,Kontrol,2012-02-23,1.0,0.0,,,,,,,,
64282023,Deney,2012-02-21,1.0,1.0,1.0,1.0,48.0,700.0,1.0,1.0,1.0,İŞKUR
66303007,Kontrol,2012-02-16,1.0,0.0,,1.0,48.0,650.0,0.0,1.0,1.0,Kamu
65358065,Kontrol,2012-02-23,1.0,0.0,,,,,,,,
64236010,Kontrol,2012-02-06,1.0,0.0,,1.0,55.0,1000.0,,,,
67032031,Kontrol,2012-02-19,1.0,1.0,1.0,0.0,24.0,,,,,
64354007,Kontrol,2012-02-19,1.0,0.0,,1.0,50.0,650.0,,,,
68304015,Kontrol,2012-02-12,1.0,0.0,,0.0,65.0,40.0,,,,
66086032,Deney,2012-02-20,1.0,1.0,1.0,1.0,45.0,,1.0,1.0,1.0,İŞKUR
66086013,Kontrol,2012-02-20,1.0,1.0,1.0,1.0,45.0,700.0,,,,
66922026,Kontrol,2012-02-11,1.0,,1.0,1.0,45.0,1850.0,,,,
65240076,Deney,2012-02-13,1.0,1.0,1.0,1.0,24.0,690.0,1.0,1.0,1.0,İŞKUR
64336031,Deney,2012-02-19,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65686017,Kontrol,2012-02-25,1.0,1.0,1.0,1.0,45.0,900.0,,,,
65293040,Deney,2012-02-06,1.0,0.0,,0.0,72.0,400.0,1.0,1.0,1.0,İŞKUR
68304027,Kontrol,2012-02-02,1.0,0.0,,0.0,48.0,300.0,1.0,1.0,1.0,Özel
65984119,Deney,2012-02-15,1.0,1.0,1.0,0.0,68.0,600.0,1.0,1.0,1.0,İŞKUR
65042035,Deney,2012-02-25,1.0,1.0,1.0,1.0,,1200.0,0.0,1.0,1.0,İŞKUR
68097065,Deney,2012-02-24,1.0,0.0,,0.0,72.0,750.0,1.0,1.0,0.0,İŞKUR
65749005,Kontrol,2012-02-22,1.0,1.0,1.0,1.0,72.0,700.0,1.0,1.0,1.0,Kamu
64347018,Deney,2012-02-28,1.0,1.0,1.0,1.0,40.0,1400.0,,,,
64264018,Kontrol,2012-02-15,1.0,0.0,,0.0,8.0,200.0,,,,
64296024,Kontrol,2012-02-02,1.0,1.0,1.0,1.0,48.0,500.0,,,,
61177001,Kontrol,2012-02-11,1.0,0.0,,0.0,60.0,650.0,0.0,0.0,0.0,Özel
64281036,Deney,2012-02-01,1.0,1.0,1.0,1.0,74.0,1000.0,,,,
67289040,Kontrol,2012-02-23,1.0,0.0,,1.0,66.0,600.0,1.0,1.0,1.0,İŞKUR
68304057,Deney,2012-02-08,1.0,1.0,1.0,0.0,48.0,600.0,1.0,1.0,1.0,İŞKUR
67703020,Kontrol,2012-02-14,1.0,0.0,,,,,0.0,1.0,1.0,İŞKUR
65358117,Deney,2012-02-25,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67700031,Deney,2012-02-10,1.0,0.0,,1.0,72.0,1000.0,0.0,1.0,0.0,İŞKUR
64296005,Kontrol,2012-02-16,1.0,0.0,,1.0,68.0,658.0,,,,
68096014,Kontrol,2012-02-04,1.0,0.0,,1.0,48.0,600.0,1.0,1.0,1.0,İŞKUR
68304007,Kontrol,2012-02-10,1.0,0.0,,1.0,56.0,335.0,,,,
64248038,Deney,2012-02-14,1.0,0.0,,1.0,45.0,0.0,0.0,1.0,0.0,İŞKUR
64244025,Deney,2012-02-03,1.0,1.0,1.0,1.0,48.0,700.0,1.0,1.0,1.0,İŞKUR
68402044,Deney,2012-02-17,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67573030,Deney,2012-02-10,1.0,1.0,1.0,1.0,50.0,1100.0,,,,
68232008,Kontrol,2012-02-23,1.0,0.0,,,,,,,,
64296025,Kontrol,2012-02-05,1.0,1.0,1.0,1.0,72.0,950.0,,,,
64354006,Kontrol,2012-02-21,1.0,1.0,1.0,0.0,50.0,600.0,,,,
64431009,Kontrol,2012-02-15,1.0,1.0,1.0,0.0,25.0,460.0,,,,
68096004,Kontrol,2012-02-27,1.0,0.0,,,,,,,,
68357047,Deney,2012-02-07,1.0,0.0,,,,,1.0,0.0,1.0,İŞKUR
64354005,Kontrol,2012-02-20,1.0,0.0,,0.0,48.0,600.0,1.0,1.0,1.0,STK
64343032,Deney,2012-02-23,1.0,0.0,,0.0,72.0,650.0,1.0,1.0,0.0,İŞKUR
64330029,Deney,2012-02-19,1.0,1.0,0.0,0.0,60.0,300.0,,,,
64392020,Deney,2012-02-01,1.0,1.0,0.0,0.0,45.0,440.0,,,,
64067034,Deney,2012-02-17,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
65043018,Kontrol,2012-02-27,1.0,0.0,,1.0,60.0,775.0,,,,
67289055,Deney,2012-02-15,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65882039,Deney,2012-02-20,1.0,0.0,,1.0,74.0,600.0,0.0,1.0,1.0,İŞKUR
64300024,Deney,2012-02-16,1.0,0.0,,1.0,84.0,920.0,,,,
67700038,Deney,2012-02-14,1.0,0.0,,1.0,45.0,800.0,,,,
65474015,Kontrol,2012-02-21,1.0,0.0,,,,,,,,
64273021,Deney,2012-02-14,1.0,1.0,1.0,0.0,35.0,550.0,1.0,,0.0,İŞKUR
67288013,Kontrol,2012-02-14,1.0,0.0,,1.0,75.0,700.0,1.0,1.0,1.0,Kamu
67799048,Deney,2012-02-06,1.0,1.0,1.0,1.0,45.0,,1.0,1.0,0.0,
65358059,Kontrol,2012-02-23,1.0,0.0,,,,,,,,
66809019,Kontrol,2012-02-12,1.0,1.0,1.0,1.0,48.0,711.0,,,,
65358167,Deney,2012-02-02,1.0,0.0,,,,,1.0,0.0,0.0,İŞKUR
65293029,Deney,2012-02-01,1.0,0.0,,,,,,,,
64353034,Deney,2012-02-09,1.0,,1.0,1.0,48.0,700.0,1.0,0.0,0.0,İŞKUR
66891016,Kontrol,2012-02-01,1.0,0.0,,1.0,60.0,650.0,,,,
68357007,Kontrol,2012-02-06,1.0,0.0,,0.0,60.0,600.0,,,,
68302026,Kontrol,2012-02-15,1.0,1.0,1.0,1.0,48.0,,,,,
64336011,Kontrol,2012-02-19,1.0,1.0,0.0,1.0,55.0,650.0,,,,
65459021,Deney,2012-02-14,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
60409001,Kontrol,2012-02-04,1.0,0.0,,,,,,,,
64344038,Deney,2012-02-21,1.0,0.0,,0.0,54.0,1000.0,,,,
64330022,Deney,2012-02-21,1.0,1.0,0.0,,,,1.0,0.0,0.0,İŞKUR
65476007,Kontrol,2012-02-12,1.0,1.0,1.0,1.0,30.0,900.0,,,,
67289019,Kontrol,2012-02-13,1.0,1.0,1.0,1.0,54.0,700.0,,,,
65984011,Kontrol,2012-02-01,1.0,0.0,,0.0,60.0,300.0,,,,
64283003,Kontrol,2012-02-15,1.0,0.0,,0.0,66.0,500.0,,,,
65687002,Kontrol,2012-02-25,1.0,1.0,1.0,1.0,60.0,800.0,,,,
64364019,Deney,2012-02-11,1.0,1.0,1.0,1.0,45.0,1500.0,1.0,0.0,0.0,İŞKUR
67289058,Deney,2012-02-20,1.0,1.0,1.0,1.0,50.0,,1.0,1.0,1.0,İŞKUR
68302007,Kontrol,2012-02-13,1.0,1.0,1.0,1.0,50.0,800.0,,,,
68233009,Kontrol,2012-02-24,1.0,0.0,,,,,,,,
67034025,Kontrol,2012-02-14,1.0,1.0,1.0,1.0,60.0,655.0,,,,
65240088,Deney,2012-02-12,1.0,1.0,1.0,0.0,60.0,700.0,1.0,1.0,1.0,İŞKUR
65476024,Kontrol,2012-02-01,1.0,1.0,0.0,1.0,50.0,700.0,1.0,1.0,1.0,İŞKUR
64283011,Kontrol,2012-02-15,1.0,0.0,,1.0,72.0,1000.0,,,,
64283035,Deney,2012-02-16,1.0,1.0,1.0,1.0,60.0,700.0,,,,
65481007,Kontrol,2012-02-20,1.0,0.0,,0.0,40.0,550.0,,,,
64357014,Kontrol,2012-02-19,1.0,0.0,,0.0,60.0,680.0,,,,
65686032,Deney,2012-02-14,1.0,0.0,,1.0,66.0,780.0,1.0,1.0,1.0,İŞKUR
64263012,Kontrol,2012-02-23,1.0,0.0,,0.0,,350.0,,,,
65358132,Deney,2012-02-03,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64354004,Kontrol,2012-02-10,1.0,1.0,1.0,1.0,45.0,1300.0,,,,
68302064,Deney,2012-02-16,1.0,1.0,1.0,1.0,50.0,1000.0,,,,
61177009,Kontrol,2012-02-13,1.0,1.0,1.0,1.0,45.0,700.0,,,,
64344016,Kontrol,2012-02-07,1.0,0.0,,0.0,45.0,700.0,,,,
64273012,Kontrol,2012-02-12,1.0,0.0,,1.0,46.0,650.0,,,,
65240112,Deney,2012-02-18,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67034069,Deney,2012-02-27,1.0,1.0,1.0,1.0,54.0,750.0,,,,
64357080,Deney,2012-02-28,1.0,0.0,,1.0,70.0,1700.0,,,,
68449032,Deney,2012-02-16,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68301004,Kontrol,2012-02-13,1.0,0.0,,0.0,60.0,20.0,1.0,0.0,1.0,İŞKUR
65882008,Kontrol,2012-02-20,1.0,1.0,1.0,1.0,48.0,700.0,,,,
65474012,Kontrol,2012-02-11,1.0,0.0,,,,,,,,
68233016,Kontrol,2012-02-23,1.0,0.0,,,,,,,,
66264011,Kontrol,2012-02-15,1.0,0.0,,0.0,48.0,650.0,,,,
64357002,Kontrol,2012-02-29,1.0,1.0,1.0,1.0,48.0,800.0,,,,
65476045,Deney,2012-02-22,1.0,0.0,,1.0,60.0,700.0,,,,
65987040,Deney,2012-02-11,1.0,0.0,,,,,0.0,0.0,1.0,İŞKUR
65240060,Kontrol,2012-02-25,1.0,0.0,,1.0,46.0,650.0,,,,
67034078,Deney,2012-02-16,1.0,0.0,,1.0,40.0,0.0,0.0,0.0,0.0,İŞKUR
65987011,Kontrol,2012-02-10,1.0,0.0,,,,,,,,
65986014,Kontrol,2012-02-08,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67034009,Kontrol,2012-02-12,1.0,0.0,,1.0,45.0,700.0,,,,
65493016,Kontrol,2012-02-12,1.0,1.0,0.0,0.0,72.0,700.0,,,,
68402035,Deney,2012-02-11,1.0,0.0,,0.0,55.0,200.0,1.0,,0.0,İŞKUR
68402045,Deney,2012-02-04,1.0,0.0,,0.0,60.0,600.0,,,,
65232016,Deney,2012-02-20,1.0,1.0,1.0,1.0,48.0,830.0,,,,
65240035,Kontrol,2012-02-12,1.0,0.0,,0.0,72.0,700.0,,,,
66891026,Deney,2012-02-21,1.0,0.0,,,,,,,,
64298028,Deney,2012-02-06,1.0,0.0,,0.0,70.0,700.0,,,,
64337038,Deney,2012-02-10,1.0,1.0,0.0,0.0,50.0,800.0,1.0,1.0,1.0,İŞKUR
68402018,Kontrol,2012-02-03,1.0,0.0,,,,,1.0,0.0,1.0,Kamu
65179015,Kontrol,2012-02-04,1.0,0.0,,,,,,,,
64283022,Deney,2012-02-23,1.0,1.0,1.0,1.0,60.0,700.0,,,,
68304036,Kontrol,2012-02-15,1.0,0.0,,0.0,40.0,400.0,,,,
65753031,Deney,2012-02-28,1.0,1.0,1.0,1.0,60.0,800.0,1.0,1.0,1.0,İŞKUR
64356013,Kontrol,2012-02-16,1.0,1.0,1.0,1.0,48.0,800.0,,,,
62617003,Kontrol,2012-02-13,1.0,0.0,,0.0,48.0,500.0,,,,
65043010,Kontrol,2012-02-14,1.0,0.0,,,,,,,,
65240105,Deney,2012-02-06,1.0,0.0,,1.0,30.0,400.0,1.0,1.0,1.0,İŞKUR
65686009,Kontrol,2012-02-29,1.0,,1.0,1.0,40.0,1500.0,,,,
64357081,Deney,2012-02-29,1.0,1.0,1.0,1.0,40.0,900.0,1.0,0.0,0.0,İŞKUR
66382010,Kontrol,2012-02-22,1.0,0.0,,,,,,,,
64282016,Kontrol,2012-02-11,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
65211032,Deney,2012-02-02,1.0,1.0,1.0,1.0,48.0,750.0,1.0,1.0,0.0,İŞKUR
65473027,Deney,2012-02-10,1.0,0.0,,1.0,56.0,600.0,,,,
65042031,Deney,2012-02-15,1.0,1.0,1.0,1.0,40.0,800.0,1.0,1.0,0.0,İŞKUR
68304084,Deney,2012-02-07,1.0,0.0,,,,,1.0,0.0,0.0,İŞKUR
66264018,Deney,2012-02-15,1.0,0.0,,,,,,,,
66451005,Kontrol,2012-02-21,1.0,0.0,,,,,,,,
64329003,Kontrol,2012-02-11,1.0,0.0,,1.0,48.0,950.0,,,,
64344026,Deney,2012-02-28,1.0,,1.0,1.0,40.0,1000.0,1.0,1.0,0.0,İŞKUR
64263046,Deney,2012-02-28,1.0,1.0,1.0,0.0,60.0,600.0,1.0,1.0,1.0,İŞKUR
65749015,Kontrol,2012-02-22,1.0,0.0,,,,,,,,
68096005,Kontrol,2012-02-05,1.0,1.0,0.0,1.0,48.0,900.0,,,,
68232012,Kontrol,2012-02-18,1.0,1.0,0.0,1.0,54.0,703.0,0.0,1.0,1.0,İŞKUR
65984059,Kontrol,2012-02-15,1.0,0.0,,,,,,,,
64247004,Kontrol,2012-02-02,1.0,1.0,1.0,1.0,50.0,1200.0,,,,
65882033,Deney,2012-02-10,1.0,1.0,1.0,1.0,55.0,650.0,0.0,0.0,0.0,
68304085,Deney,2012-02-23,1.0,0.0,,,,,,,,
68232045,Deney,2012-02-10,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65043029,Deney,2012-02-14,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
66086022,Kontrol,2012-02-21,1.0,1.0,1.0,1.0,48.0,1000.0,,,,
64356033,Deney,2012-02-19,1.0,1.0,1.0,1.0,40.0,,1.0,1.0,1.0,İŞKUR
65988021,Kontrol,2012-02-16,1.0,1.0,1.0,1.0,50.0,700.0,,,,
65984028,Kontrol,2012-02-02,1.0,1.0,1.0,0.0,60.0,680.0,0.0,1.0,0.0,İŞKUR
65686027,Deney,2012-02-26,1.0,1.0,1.0,1.0,48.0,500.0,,,,
67845040,Deney,2012-02-06,1.0,1.0,1.0,0.0,57.0,700.0,,,,
68405014,Kontrol,2012-02-21,1.0,1.0,1.0,1.0,60.0,700.0,0.0,1.0,0.0,İŞKUR
64282036,Deney,2012-02-20,1.0,0.0,,0.0,,,1.0,1.0,0.0,İŞKUR
61177002,Kontrol,2012-02-13,1.0,0.0,,1.0,65.0,600.0,,,,
65042044,Deney,2012-02-24,1.0,0.0,,0.0,48.0,0.0,1.0,1.0,1.0,İŞKUR
67034074,Deney,2012-02-09,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
65179031,Deney,2012-02-18,1.0,1.0,1.0,1.0,60.0,700.0,1.0,0.0,0.0,İŞKUR
65987035,Deney,2012-02-11,1.0,1.0,1.0,1.0,48.0,701.0,,,,
67703028,Deney,2012-02-04,1.0,0.0,,0.0,40.0,1000.0,1.0,1.0,1.0,İŞKUR
65294005,Kontrol,2012-02-08,1.0,1.0,1.0,1.0,50.0,900.0,,,,
66086040,Deney,2012-02-23,1.0,0.0,,,,,,,,
67842015,Kontrol,2012-02-18,1.0,1.0,1.0,1.0,45.0,700.0,1.0,1.0,1.0,İŞKUR
65687019,Kontrol,2012-02-22,1.0,0.0,,1.0,30.0,1000.0,,,,
64300009,Kontrol,2012-02-14,1.0,1.0,0.0,1.0,60.0,700.0,,,,
68158018,Kontrol,2012-02-19,1.0,0.0,,0.0,,400.0,,,,
66451046,Deney,2012-02-06,1.0,0.0,,0.0,48.0,350.0,,,,
65294008,Kontrol,2012-02-07,1.0,0.0,,1.0,60.0,1500.0,,,,
65686014,Kontrol,2012-02-28,1.0,0.0,,0.0,72.0,800.0,,,,
65436022,Deney,2012-02-14,1.0,1.0,1.0,0.0,35.0,425.0,1.0,1.0,1.0,İŞKUR
67786009,Kontrol,2012-02-20,1.0,,1.0,0.0,20.0,550.0,,,,
64343015,Kontrol,2012-02-23,1.0,0.0,,1.0,45.0,550.0,0.0,0.0,0.0,
67843009,Kontrol,2012-02-25,1.0,1.0,1.0,,,,0.0,0.0,0.0,
64336013,Kontrol,2012-02-21,1.0,1.0,1.0,0.0,40.0,600.0,,,,
65476032,Deney,2012-02-28,1.0,0.0,,1.0,40.0,,1.0,1.0,0.0,İŞKUR
66922056,Deney,2012-02-29,1.0,0.0,,1.0,72.0,1200.0,1.0,1.0,1.0,İŞKUR
67573049,Deney,2012-02-07,1.0,1.0,1.0,1.0,48.0,900.0,,,,
64352004,Kontrol,2012-02-19,1.0,0.0,,,,,,,,
64282006,Kontrol,2012-02-19,1.0,1.0,1.0,1.0,50.0,730.0,1.0,1.0,1.0,İŞKUR
64337044,Deney,2012-02-20,1.0,1.0,0.0,,,,,,,
65042020,Kontrol,2012-02-20,1.0,1.0,1.0,1.0,40.0,900.0,,,,
65984042,Kontrol,2012-02-07,1.0,0.0,,,,,,,,
67289024,Kontrol,2012-02-21,1.0,0.0,,1.0,45.0,,,,,
64247015,Kontrol,2012-02-06,1.0,1.0,0.0,,,,,,,
67805010,Kontrol,2012-02-23,1.0,1.0,1.0,1.0,48.0,700.0,,,,
65358199,Deney,2012-02-23,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64373035,Deney,2012-02-15,1.0,1.0,0.0,,,,1.0,1.0,1.0,İŞKUR
66809048,Deney,2012-02-08,1.0,1.0,1.0,1.0,60.0,642.0,1.0,1.0,1.0,İŞKUR
65434018,Kontrol,2012-02-08,1.0,0.0,,1.0,31.0,720.0,,,,
68304020,Kontrol,2012-02-16,1.0,1.0,1.0,1.0,76.0,701.0,1.0,1.0,1.0,STK
66922053,Deney,2012-02-22,1.0,0.0,,1.0,60.0,1000.0,1.0,1.0,1.0,İŞKUR
68304011,Kontrol,2012-02-07,1.0,0.0,,,,,,,,
65358124,Deney,2012-02-03,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
64209036,Deney,2012-02-19,1.0,1.0,1.0,1.0,60.0,850.0,,,,
68097028,Kontrol,2012-02-23,1.0,1.0,1.0,1.0,60.0,750.0,,,,
68232037,Deney,2012-02-24,1.0,1.0,0.0,0.0,72.0,600.0,1.0,1.0,1.0,İŞKUR
65043025,Kontrol,2012-02-13,1.0,0.0,,0.0,72.0,500.0,1.0,1.0,1.0,İŞKUR
65240087,Deney,2012-02-21,1.0,1.0,1.0,1.0,72.0,650.0,1.0,1.0,1.0,İŞKUR
68096011,Kontrol,2012-02-23,1.0,0.0,,1.0,54.0,1000.0,1.0,1.0,1.0,Özel
64346010,Kontrol,2012-02-22,1.0,1.0,1.0,1.0,45.0,,,,,
65179026,Deney,2012-02-02,1.0,1.0,1.0,0.0,72.0,600.0,1.0,0.0,1.0,İŞKUR
64338027,Deney,2012-02-08,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64298049,Deney,2012-02-28,1.0,1.0,0.0,1.0,45.0,1200.0,,,,
65753017,Kontrol,2012-02-22,1.0,1.0,0.0,1.0,50.0,1400.0,,,,
68097023,Kontrol,2012-02-24,1.0,0.0,,1.0,45.0,,,,,
65687032,Deney,2012-02-24,1.0,1.0,1.0,1.0,48.0,1000.0,1.0,1.0,1.0,İŞKUR
64068004,Kontrol,2012-02-07,1.0,1.0,1.0,0.0,70.0,600.0,,,,
67826013,Kontrol,2012-02-04,1.0,0.0,,,,,,,,
65240065,Deney,2012-02-01,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
65984053,Kontrol,2012-02-11,1.0,1.0,1.0,0.0,54.0,400.0,,,,
66451004,Kontrol,2012-02-10,1.0,0.0,,,,,,,,
64354013,Kontrol,2012-02-16,1.0,1.0,1.0,1.0,55.0,1500.0,0.0,1.0,1.0,Özel
67842017,Kontrol,2012-02-21,1.0,0.0,,,,,,,,
64330001,Kontrol,2012-02-15,1.0,1.0,0.0,1.0,48.0,1200.0,,,,
65240038,Kontrol,2012-02-01,1.0,1.0,1.0,1.0,32.0,700.0,,,,
64260009,Kontrol,2012-02-15,1.0,1.0,0.0,,,,,,,
65883022,Deney,2012-02-01,1.0,1.0,1.0,1.0,44.0,700.0,0.0,1.0,0.0,İŞKUR
66922005,Kontrol,2012-02-01,1.0,1.0,1.0,0.0,54.0,770.0,,,,
64264012,Kontrol,2012-02-07,1.0,0.0,,1.0,8.0,600.0,,,,
65436016,Deney,2012-02-27,1.0,1.0,1.0,1.0,65.0,750.0,1.0,1.0,1.0,İŞKUR
67034075,Deney,2012-02-28,1.0,0.0,,0.0,45.0,,,,,
68357008,Kontrol,2012-02-02,1.0,0.0,,0.0,45.0,350.0,1.0,1.0,1.0,İŞKUR
67799041,Deney,2012-02-23,1.0,1.0,1.0,1.0,,,,,,
65042018,Kontrol,2012-02-22,1.0,1.0,0.0,1.0,75.0,800.0,,,,
65436018,Deney,2012-02-17,1.0,0.0,,,,,,,,
64264033,Deney,2012-02-09,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
65358163,Deney,2012-02-28,1.0,0.0,,0.0,40.0,400.0,1.0,1.0,0.0,İŞKUR
64281040,Deney,2012-02-14,1.0,1.0,1.0,1.0,40.0,1500.0,0.0,1.0,0.0,İŞKUR
67842011,Kontrol,2012-02-13,1.0,0.0,,1.0,78.0,650.0,,,,
