id,grup,takip_anket_tarih,takip_anket_tamamlama,takip_son_4_hafta_gelir,takip_20_saat_calisma,takip_sgk_kaydi,takip_haftalik_calisma_saat_ort,takip_aylik_gelir_ort,takip_kurs_yeni_yetenekler_ogretti,takip_kurs_yeteneklerimi_sertifikaladi,takip_kurs_is_bulmam_icin_strateji_ogretti,takip_egitimi_kim_verdi
67703022,Deney,2012-01-17,1.0,1.0,1.0,0.0,48.0,700.0,0.0,1.0,0.0,İŞKUR
67032048,Deney,2012-01-19,1.0,1.0,1.0,1.0,40.0,1578.0,1.0,1.0,1.0,İŞKUR
68096033,Deney,2012-01-19,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64264023,Deney,2012-01-26,1.0,0.0,,,,,0.0,1.0,1.0,İŞKUR
64300001,Kontrol,2012-01-27,1.0,1.0,0.0,,,,,,,
65358005,Kontrol,2012-01-31,1.0,0.0,,,,,,,,
67845031,Deney,2012-01-12,1.0,1.0,1.0,1.0,50.0,687.0,1.0,1.0,1.0,İŞKUR
65481011,Kontrol,2012-01-31,1.0,1.0,1.0,1.0,40.0,1500.0,,,,
67034001,Kontrol,2012-01-06,1.0,0.0,,,,,,,,
65211002,Kontrol,2012-01-01,1.0,0.0,,1.0,50.0,800.0,,,,
65883011,Kontrol,2012-01-26,1.0,0.0,,0.0,84.0,400.0,,,,
65294001,Kontrol,2012-01-28,1.0,0.0,,,,,,,,
68402011,Kontrol,2012-01-14,1.0,1.0,1.0,1.0,72.0,650.0,,,,
60409018,Kontrol,2012-01-16,1.0,1.0,1.0,1.0,40.0,1000.0,,,,
65984015,Kontrol,2012-01-17,1.0,0.0,,,,,,,,
65358135,Deney,2012-01-26,1.0,0.0,,0.0,40.0,110.0,1.0,1.0,1.0,İŞKUR
68402038,Deney,2012-01-14,1.0,0.0,,0.0,60.0,350.0,1.0,1.0,1.0,İŞKUR
65294015,Kontrol,2012-01-29,1.0,0.0,,1.0,60.0,1000.0,,,,
68096031,Deney,2012-01-24,1.0,0.0,,1.0,54.0,1000.0,1.0,1.0,0.0,İŞKUR
64260004,Kontrol,2012-01-30,1.0,1.0,1.0,1.0,30.0,800.0,,,,
65493047,Deney,2012-01-31,1.0,0.0,,1.0,45.0,860.0,,,,
67032021,Kontrol,2012-01-17,1.0,1.0,0.0,,,,,,,
67034045,Deney,2012-01-26,1.0,0.0,,0.0,60.0,300.0,1.0,1.0,0.0,İŞKUR
64281007,Kontrol,2012-01-28,1.0,1.0,1.0,1.0,50.0,750.0,,,,
66922044,Deney,2012-01-28,1.0,0.0,,1.0,48.0,900.0,1.0,1.0,1.0,İŞKUR
67842049,Deney,2012-01-16,1.0,1.0,1.0,0.0,60.0,950.0,1.0,1.0,0.0,İŞKUR
67703021,Deney,2012-01-26,1.0,1.0,1.0,1.0,30.0,600.0,0.0,1.0,0.0,İŞKUR
67577030,Deney,2012-01-17,1.0,1.0,1.0,1.0,66.0,660.0,1.0,1.0,1.0,İŞKUR
64264011,Kontrol,2012-01-23,1.0,1.0,1.0,1.0,60.0,710.0,,,,
67683049,Deney,2012-01-23,1.0,0.0,,1.0,20.0,800.0,,,,
65987033,Deney,2012-01-31,1.0,1.0,1.0,1.0,48.0,658.0,1.0,1.0,1.0,İŞKUR
68444031,Deney,2012-01-07,1.0,0.0,,0.0,56.0,900.0,,,,
64247032,Deney,2012-01-27,1.0,1.0,1.0,1.0,25.0,700.0,1.0,1.0,0.0,İŞKUR
64067007,Kontrol,2012-01-27,1.0,1.0,1.0,0.0,60.0,400.0,,,,
65987010,Kontrol,2012-01-13,1.0,0.0,,,,,,,,
64336007,Kontrol,2012-01-24,1.0,0.0,,0.0,60.0,400.0,,,,
65687009,Kontrol,2012-01-20,1.0,1.0,1.0,,,,1.0,1.0,0.0,
65461020,Deney,2012-01-24,1.0,1.0,1.0,1.0,85.0,1500.0,1.0,1.0,0.0,İŞKUR
65358020,Kontrol,2012-01-27,1.0,0.0,,,,,,,,
68097012,Kontrol,2012-01-31,1.0,1.0,1.0,1.0,54.0,1000.0,1.0,1.0,1.0,Özel
64284006,Kontrol,2012-01-12,1.0,0.0,,,,,,,,
64209037,Deney,2012-01-21,1.0,1.0,1.0,,,,1.0,1.0,0.0,İŞKUR
67845038,Deney,2012-01-19,1.0,1.0,1.0,1.0,55.0,2000.0,0.0,1.0,0.0,İŞKUR
64174007,Kontrol,2012-01-28,1.0,1.0,1.0,1.0,45.0,1060.0,1.0,1.0,1.0,İŞKUR
68386049,Deney,2012-01-11,1.0,0.0,,1.0,48.0,650.0,0.0,1.0,0.0,İŞKUR
68302002,Kontrol,2012-01-24,1.0,0.0,,0.0,60.0,250.0,,,,
64262044,Deney,2012-01-28,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
68158053,Deney,2012-01-26,1.0,0.0,,1.0,80.0,650.0,1.0,1.0,0.0,İŞKUR
59026010,Kontrol,2012-01-27,1.0,1.0,1.0,0.0,48.0,400.0,,,,
68119027,Deney,2012-01-28,1.0,1.0,0.0,1.0,40.0,1000.0,1.0,1.0,1.0,Özel
66922001,Kontrol,2012-01-20,1.0,1.0,1.0,1.0,40.0,1700.0,,,,
68158042,Deney,2012-01-26,1.0,0.0,,1.0,105.0,650.0,1.0,1.0,0.0,İŞKUR
67683042,Deney,2012-01-13,1.0,0.0,,0.0,52.0,650.0,1.0,1.0,0.0,İŞKUR
65687029,Deney,2012-01-15,1.0,1.0,1.0,1.0,45.0,600.0,1.0,1.0,1.0,İŞKUR
67407009,Kontrol,2012-01-24,1.0,0.0,,,,,,,,
68301028,Deney,2012-01-17,1.0,0.0,,0.0,,,,,,
65358174,Deney,2012-01-27,1.0,0.0,,,,,,,,
64263038,Deney,2012-01-27,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64236017,Deney,2012-01-14,1.0,1.0,0.0,1.0,72.0,1000.0,,,,
68402002,Kontrol,2012-01-21,1.0,0.0,,,,,,,,
64336004,Kontrol,2012-01-27,1.0,0.0,,0.0,20.0,400.0,,,,
68402032,Deney,2012-01-13,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
64358012,Kontrol,2012-01-27,1.0,1.0,0.0,1.0,60.0,660.0,,,,
64392001,Kontrol,2012-01-31,1.0,0.0,,0.0,70.0,660.0,,,,
60409051,Deney,2012-01-18,1.0,1.0,1.0,1.0,40.0,1200.0,0.0,0.0,0.0,İŞKUR
67826031,Deney,2012-01-06,1.0,1.0,1.0,1.0,40.0,1100.0,0.0,1.0,0.0,İŞKUR
68119022,Deney,2012-01-24,1.0,1.0,0.0,0.0,48.0,300.0,0.0,0.0,0.0,İŞKUR
64358026,Deney,2012-01-20,1.0,1.0,1.0,1.0,45.0,700.0,0.0,0.0,1.0,İŞKUR
67805009,Kontrol,2012-01-05,1.0,1.0,0.0,1.0,60.0,1000.0,,,,
65883021,Deney,2012-01-17,1.0,1.0,1.0,1.0,48.0,700.0,0.0,1.0,1.0,İŞKUR
65294037,Deney,2012-01-26,1.0,0.0,,,,,0.0,1.0,1.0,İŞKUR
64330034,Deney,2012-01-24,1.0,0.0,,0.0,60.0,450.0,1.0,1.0,1.0,İŞKUR
65481027,Deney,2012-01-22,1.0,1.0,1.0,1.0,70.0,1200.0,1.0,0.0,1.0,İŞKUR
64273010,Kontrol,2012-01-23,1.0,0.0,,,,,,,,
68405038,Deney,2012-01-17,1.0,0.0,,,,,0.0,1.0,0.0,İŞKUR
67289031,Kontrol,2012-01-14,1.0,0.0,,,,,1.0,1.0,1.0,Kamu
66303010,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,40.0,1500.0,0.0,1.0,0.0,İŞKUR
65984091,Deney,2012-01-13,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
66837010,Kontrol,2012-01-14,1.0,0.0,,1.0,56.0,620.0,,,,
64262011,Kontrol,2012-01-30,1.0,0.0,,,,,,,,
65358093,Kontrol,2012-01-28,1.0,0.0,,,,,,,,
65240108,Deney,2012-01-28,1.0,0.0,,0.0,14.0,300.0,0.0,1.0,0.0,İŞKUR
68158044,Deney,2012-01-18,1.0,1.0,0.0,0.0,90.0,1500.0,0.0,1.0,1.0,İŞKUR
64298029,Deney,2012-01-18,1.0,1.0,1.0,1.0,48.0,1200.0,,,,
64358020,Deney,2012-01-16,1.0,1.0,1.0,1.0,12.0,600.0,,,,
64338036,Deney,2012-01-30,1.0,1.0,1.0,1.0,60.0,630.0,0.0,0.0,0.0,İŞKUR
65042045,Deney,2012-01-21,1.0,1.0,1.0,1.0,70.0,1000.0,,,,
68386021,Kontrol,2012-01-13,1.0,1.0,1.0,1.0,72.0,,,,,
67786028,Deney,2012-01-12,1.0,1.0,1.0,0.0,100.0,2500.0,1.0,1.0,1.0,İŞKUR
68302030,Kontrol,2012-01-26,1.0,0.0,,1.0,60.0,280.0,,,,
64281014,Kontrol,2012-01-25,1.0,0.0,,1.0,60.0,800.0,,,,
65042001,Kontrol,2012-01-21,1.0,0.0,,1.0,40.0,800.0,1.0,0.0,0.0,Kamu
64284019,Deney,2012-01-18,1.0,0.0,,0.0,80.0,600.0,,,,
65984004,Kontrol,2012-01-16,1.0,0.0,,0.0,40.0,600.0,,,,
67700040,Deney,2012-01-23,1.0,0.0,,1.0,48.0,950.0,0.0,1.0,0.0,İŞKUR
64273005,Kontrol,2012-01-24,1.0,0.0,,1.0,56.0,700.0,,,,
67843027,Deney,2012-01-02,1.0,1.0,1.0,1.0,60.0,1000.0,1.0,1.0,1.0,İŞKUR
67573039,Deney,2012-01-19,1.0,1.0,1.0,1.0,55.0,1200.0,,,,
67826035,Deney,2012-01-18,1.0,0.0,,0.0,78.0,1500.0,1.0,1.0,1.0,İŞKUR
65497027,Deney,2012-01-24,1.0,1.0,1.0,1.0,48.0,1100.0,1.0,1.0,1.0,İŞKUR
64283028,Deney,2012-01-23,1.0,0.0,,1.0,60.0,750.0,1.0,1.0,1.0,İŞKUR
64262021,Kontrol,2012-01-31,1.0,0.0,,,,,,,,
64068027,Deney,2012-01-30,1.0,1.0,1.0,1.0,48.0,600.0,1.0,1.0,1.0,İŞKUR
64358029,Deney,2012-01-27,1.0,0.0,,0.0,54.0,300.0,1.0,1.0,1.0,İŞKUR
67032035,Kontrol,2012-01-19,1.0,0.0,,,,,,,,
60983025,Deney,2012-01-11,1.0,0.0,,0.0,72.0,1100.0,,,,
66837018,Kontrol,2012-01-16,1.0,1.0,1.0,1.0,48.0,700.0,0.0,1.0,0.0,Kamu
66837011,Kontrol,2012-01-17,1.0,1.0,1.0,1.0,40.0,990.0,,,,
65240090,Deney,2012-01-31,1.0,0.0,,1.0,50.0,400.0,1.0,1.0,1.0,İŞKUR
68402049,Deney,2012-01-21,1.0,0.0,,1.0,50.0,600.0,1.0,1.0,1.0,İŞKUR
68158002,Kontrol,2012-01-19,1.0,0.0,,0.0,66.0,600.0,,,,
64336018,Kontrol,2012-01-23,1.0,0.0,,0.0,60.0,,,,,
64244026,Deney,2012-01-11,1.0,0.0,,1.0,20.0,1000.0,0.0,1.0,1.0,İŞKUR
65987031,Deney,2012-01-17,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
64298013,Kontrol,2012-01-22,1.0,1.0,1.0,1.0,60.0,700.0,,,,
65476034,Deney,2012-01-22,1.0,1.0,1.0,1.0,60.0,750.0,1.0,1.0,1.0,İŞKUR
64264015,Kontrol,2012-01-20,1.0,1.0,1.0,0.0,48.0,700.0,,,,
66086046,Deney,2012-01-20,1.0,0.0,,1.0,40.0,580.0,1.0,1.0,0.0,İŞKUR
64431022,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,60.0,960.0,,,,
67845006,Kontrol,2012-01-21,1.0,1.0,1.0,0.0,120.0,2500.0,,,,
68441034,Deney,2012-01-21,1.0,0.0,,,,,0.0,1.0,0.0,İŞKUR
65211018,Kontrol,2012-01-23,1.0,0.0,,1.0,48.0,700.0,1.0,1.0,1.0,İŞKUR
64067025,Kontrol,2012-01-26,1.0,0.0,,,,,,,,
68441029,Deney,2012-01-21,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
60409037,Deney,2012-01-07,1.0,0.0,,1.0,30.0,800.0,0.0,0.0,0.0,İŞKUR
64260008,Kontrol,2012-01-30,1.0,1.0,0.0,0.0,28.0,300.0,,,,
65476030,Deney,2012-01-14,1.0,1.0,1.0,1.0,54.0,950.0,1.0,1.0,0.0,İŞKUR
65211026,Deney,2012-01-24,1.0,0.0,,0.0,48.0,700.0,1.0,1.0,1.0,İŞKUR
67803047,Deney,2012-01-11,1.0,0.0,,,,,0.0,1.0,0.0,İŞKUR
68096009,Kontrol,2012-01-18,1.0,0.0,,0.0,60.0,1000.0,,,,
65481022,Deney,2012-01-22,1.0,0.0,,0.0,60.0,500.0,1.0,1.0,1.0,İŞKUR
63066017,Kontrol,2012-01-26,1.0,0.0,,1.0,72.0,2000.0,,,,
63066031,Deney,2012-01-03,1.0,1.0,1.0,1.0,45.0,1750.0,,,,
67683034,Deney,2012-01-06,1.0,1.0,0.0,1.0,40.0,50.0,,,,
65753034,Deney,2012-01-24,1.0,1.0,1.0,1.0,48.0,701.0,1.0,1.0,1.0,İŞKUR
68302021,Kontrol,2012-01-23,1.0,0.0,,,,,,,,
64357049,Kontrol,2012-01-26,1.0,1.0,1.0,0.0,36.0,600.0,0.0,1.0,0.0,İŞKUR
65293013,Kontrol,2012-01-27,1.0,1.0,0.0,0.0,48.0,240.0,,,,
67460037,Deney,2012-01-13,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
68441010,Kontrol,2012-01-20,1.0,1.0,0.0,0.0,72.0,650.0,1.0,1.0,1.0,Özel
68232020,Kontrol,2012-01-17,1.0,0.0,,1.0,48.0,800.0,,,,
64273030,Deney,2012-01-21,1.0,1.0,1.0,1.0,66.0,650.0,,,,
67407042,Deney,2012-01-23,1.0,0.0,,1.0,45.0,650.0,1.0,1.0,1.0,İŞKUR
64298047,Deney,2012-01-17,1.0,1.0,1.0,1.0,45.0,680.0,,,,
64282034,Deney,2012-01-31,1.0,0.0,,1.0,40.0,700.0,,,,
64329024,Deney,2012-01-24,1.0,0.0,,0.0,45.0,200.0,1.0,1.0,1.0,İŞKUR
64337035,Deney,2012-01-16,1.0,1.0,1.0,0.0,66.0,650.0,1.0,1.0,1.0,İŞKUR
66809031,Deney,2012-01-23,1.0,1.0,1.0,1.0,72.0,700.0,1.0,1.0,1.0,İŞKUR
65211033,Deney,2012-01-24,1.0,1.0,1.0,1.0,60.0,701.0,1.0,1.0,1.0,İŞKUR
64297003,Kontrol,2012-01-22,1.0,0.0,,0.0,56.0,1000.0,,,,
60929018,Deney,2012-01-06,1.0,1.0,0.0,0.0,65.0,520.0,1.0,1.0,0.0,İŞKUR
65294022,Deney,2012-01-25,1.0,1.0,1.0,1.0,40.0,870.0,1.0,1.0,1.0,İŞKUR
64298005,Kontrol,2012-01-18,1.0,0.0,,1.0,70.0,715.0,,,,
67842005,Kontrol,2012-01-31,1.0,0.0,,,,,,,,
64262046,Deney,2012-01-31,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65294025,Deney,2012-01-23,1.0,0.0,,0.0,42.0,400.0,1.0,1.0,1.0,İŞKUR
64248035,Deney,2012-01-11,1.0,1.0,0.0,0.0,45.0,600.0,0.0,1.0,0.0,İŞKUR
67579002,Kontrol,2012-01-21,1.0,1.0,1.0,1.0,60.0,750.0,,,,
65497019,Deney,2012-01-22,1.0,1.0,0.0,1.0,30.0,600.0,0.0,1.0,0.0,İŞKUR
60409003,Kontrol,2012-01-13,1.0,0.0,,0.0,45.0,550.0,,,,
66922004,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,48.0,1100.0,,,,
60409042,Deney,2012-01-16,1.0,0.0,,1.0,40.0,750.0,1.0,0.0,1.0,İŞKUR
64264025,Deney,2012-01-20,1.0,1.0,1.0,1.0,77.0,600.0,0.0,1.0,1.0,İŞKUR
64336003,Kontrol,2012-01-08,1.0,0.0,,,,,,,,
60409043,Deney,2012-01-16,1.0,0.0,,1.0,40.0,700.0,1.0,1.0,1.0,İŞKUR
67577045,Deney,2012-01-20,1.0,1.0,1.0,1.0,45.0,750.0,1.0,1.0,0.0,İŞKUR
65986005,Kontrol,2012-01-29,1.0,0.0,,1.0,60.0,650.0,1.0,1.0,1.0,İŞKUR
65476015,Kontrol,2012-01-22,1.0,0.0,,1.0,44.0,700.0,,,,
64244021,Deney,2012-01-12,1.0,0.0,,0.0,48.0,480.0,1.0,1.0,1.0,İŞKUR
68304079,Deney,2012-01-26,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64300008,Kontrol,2012-01-27,1.0,1.0,0.0,1.0,72.0,900.0,,,,
68232023,Kontrol,2012-01-14,1.0,0.0,,1.0,72.0,600.0,,,,
65211025,Deney,2012-01-25,1.0,0.0,,1.0,55.0,640.0,1.0,1.0,1.0,İŞKUR
68304086,Deney,2012-01-19,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64247017,Kontrol,2012-01-25,1.0,0.0,,0.0,50.0,700.0,,,,
64330038,Deney,2012-01-30,1.0,1.0,1.0,1.0,60.0,910.0,0.0,0.0,1.0,İŞKUR
67683024,Kontrol,2012-01-26,1.0,0.0,,1.0,66.0,640.0,,,,
65042032,Deney,2012-01-21,1.0,0.0,,1.0,35.0,600.0,,,,
65497025,Deney,2012-01-22,1.0,0.0,,1.0,66.0,500.0,1.0,1.0,1.0,İŞKUR
68357045,Deney,2012-01-21,1.0,0.0,,1.0,30.0,700.0,1.0,1.0,0.0,İŞKUR
65473005,Kontrol,2012-01-24,1.0,0.0,,,,,,,,
68444017,Kontrol,2012-01-31,1.0,0.0,,1.0,85.0,1000.0,,,,
68301035,Deney,2012-01-11,1.0,0.0,,0.0,66.0,300.0,,,,
67683039,Deney,2012-01-16,1.0,0.0,,1.0,30.0,600.0,0.0,1.0,1.0,İŞKUR
64356020,Kontrol,2012-01-23,1.0,0.0,,0.0,35.0,650.0,,,,
64295027,Deney,2012-01-21,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
65294024,Deney,2012-01-26,1.0,0.0,,1.0,48.0,900.0,1.0,1.0,1.0,İŞKUR
64336012,Kontrol,2012-01-31,1.0,0.0,,0.0,80.0,500.0,,,,
65493044,Deney,2012-01-17,1.0,0.0,,1.0,40.0,630.0,,,,
64244038,Deney,2012-01-11,1.0,0.0,,1.0,50.0,800.0,1.0,1.0,0.0,Kamu
66837005,Kontrol,2012-01-15,1.0,1.0,1.0,1.0,60.0,701.0,,,,
64174012,Kontrol,2012-01-18,1.0,0.0,,1.0,40.0,,0.0,0.0,0.0,İŞKUR
67683033,Deney,2012-01-21,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
64186048,Deney,2012-01-28,1.0,1.0,1.0,1.0,40.0,1000.0,,,,
64330008,Kontrol,2012-01-31,1.0,0.0,,1.0,60.0,630.0,,,,
64300010,Kontrol,2012-01-31,1.0,0.0,,1.0,40.0,700.0,1.0,0.0,0.0,Kamu
64297001,Kontrol,2012-01-17,1.0,1.0,1.0,1.0,70.0,850.0,,,,
64263005,Kontrol,2012-01-28,1.0,1.0,1.0,0.0,40.0,200.0,,,,
60983028,Deney,2012-01-22,1.0,1.0,1.0,1.0,45.0,700.0,1.0,1.0,1.0,İŞKUR
67289008,Kontrol,2012-01-12,1.0,1.0,1.0,1.0,48.0,800.0,,,,
67842014,Kontrol,2012-01-04,1.0,1.0,1.0,1.0,70.0,1100.0,,,,
66382045,Deney,2012-01-27,1.0,0.0,,0.0,70.0,1000.0,1.0,1.0,1.0,İŞKUR
64244005,Kontrol,2012-01-13,1.0,1.0,1.0,1.0,55.0,750.0,0.0,0.0,0.0,İŞKUR
67289041,Deney,2012-01-20,1.0,0.0,,1.0,40.0,700.0,1.0,1.0,1.0,İŞKUR
67845039,Deney,2012-01-28,1.0,1.0,1.0,1.0,260.0,800.0,0.0,1.0,0.0,İŞKUR
65358189,Deney,2012-01-30,1.0,0.0,,,,,,,,
64247038,Deney,2012-01-24,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65459030,Deney,2012-01-24,1.0,0.0,,0.0,85.0,500.0,1.0,1.0,0.0,İŞKUR
64264010,Kontrol,2012-01-20,1.0,1.0,1.0,1.0,60.0,700.0,,,,
64282019,Kontrol,2012-01-13,1.0,0.0,,0.0,48.0,500.0,,,,
64244032,Deney,2012-01-11,1.0,1.0,1.0,1.0,54.0,700.0,,,,
68304087,Deney,2012-01-19,1.0,1.0,1.0,1.0,48.0,658.0,,,,
68301036,Deney,2012-01-21,1.0,0.0,,,,,,,,
68402041,Deney,2012-01-14,1.0,1.0,1.0,0.0,40.0,400.0,1.0,1.0,1.0,İŞKUR
64283026,Deney,2012-01-28,1.0,0.0,,1.0,72.0,,1.0,1.0,1.0,İŞKUR
67826003,Kontrol,2012-01-14,1.0,1.0,0.0,0.0,70.0,300.0,,,,
68304095,Deney,2012-01-17,1.0,0.0,,1.0,25.0,620.0,,,,
68405028,Deney,2012-01-14,1.0,0.0,,0.0,45.0,400.0,,,,
64068014,Kontrol,2012-01-25,1.0,0.0,,,,,,,,
68444002,Kontrol,2012-01-26,1.0,1.0,1.0,1.0,40.0,650.0,,,,
68386006,Kontrol,2012-01-13,1.0,1.0,1.0,1.0,66.0,701.0,,,,
64209027,Deney,2012-01-19,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
67845029,Deney,2012-01-09,1.0,0.0,,0.0,30.0,450.0,1.0,1.0,1.0,İŞKUR
67799025,Kontrol,2012-01-31,1.0,0.0,,1.0,15.0,800.0,,,,
66542040,Deney,2012-01-18,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
60983012,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,18.0,1400.0,,,,
66303019,Deney,2012-01-31,1.0,0.0,,0.0,84.0,300.0,,,,
64264021,Deney,2012-01-20,1.0,1.0,1.0,1.0,48.0,750.0,1.0,1.0,1.0,İŞKUR
65211017,Kontrol,2012-01-27,1.0,0.0,,,,,1.0,1.0,0.0,İŞKUR
65211006,Kontrol,2012-01-27,1.0,1.0,1.0,1.0,60.0,750.0,,,,
65986019,Deney,2012-01-17,1.0,0.0,,1.0,96.0,280.0,1.0,1.0,1.0,İŞKUR
65753015,Kontrol,2012-01-31,1.0,1.0,1.0,1.0,50.0,800.0,1.0,1.0,0.0,Kamu
67579012,Kontrol,2012-01-13,1.0,0.0,,1.0,45.0,1200.0,,,,
65358138,Deney,2012-01-31,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67703007,Kontrol,2012-01-18,1.0,0.0,,1.0,48.0,1000.0,1.0,1.0,1.0,İŞKUR
68301041,Deney,2012-01-13,1.0,1.0,1.0,1.0,48.0,440.0,1.0,1.0,0.0,İŞKUR
68119008,Kontrol,2012-01-30,1.0,0.0,,1.0,72.0,650.0,,,,
65358066,Kontrol,2012-01-28,1.0,1.0,1.0,0.0,55.0,330.0,,,,
68441045,Deney,2012-01-14,1.0,0.0,,,,,0.0,0.0,0.0,İŞKUR
68405040,Deney,2012-01-10,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65984085,Deney,2012-01-17,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64295046,Deney,2012-01-11,1.0,0.0,,1.0,72.0,750.0,1.0,1.0,0.0,İŞKUR
65984095,Deney,2012-01-14,1.0,1.0,1.0,1.0,48.0,680.0,1.0,1.0,0.0,İŞKUR
67034047,Deney,2012-01-25,1.0,0.0,,1.0,45.0,650.0,1.0,1.0,1.0,İŞKUR
62617016,Deney,2012-01-26,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
67579027,Deney,2012-01-12,1.0,0.0,,0.0,60.0,400.0,1.0,1.0,0.0,İŞKUR
60409025,Kontrol,2012-01-19,1.0,1.0,1.0,1.0,35.0,700.0,,,,
65211001,Kontrol,2012-01-28,1.0,1.0,1.0,1.0,84.0,900.0,,,,
68444045,Deney,2012-01-17,1.0,0.0,,1.0,42.0,1000.0,1.0,1.0,0.0,İŞKUR
64209012,Kontrol,2012-01-19,1.0,0.0,,1.0,45.0,600.0,1.0,1.0,0.0,İŞKUR
67700028,Deney,2012-01-07,1.0,0.0,,,,,0.0,1.0,1.0,İŞKUR
68119033,Deney,2012-01-25,1.0,1.0,1.0,1.0,50.0,1000.0,1.0,1.0,0.0,İŞKUR
67573012,Kontrol,2012-01-13,1.0,0.0,,1.0,45.0,660.0,,,,
65211015,Kontrol,2012-01-30,1.0,0.0,,1.0,54.0,380.0,,,,
68449046,Deney,2012-01-18,1.0,0.0,,1.0,50.0,1200.0,,,,
64260029,Deney,2012-01-30,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
64392012,Kontrol,2012-01-31,1.0,1.0,1.0,1.0,60.0,1000.0,,,,
65293007,Kontrol,2012-01-24,1.0,1.0,1.0,0.0,30.0,400.0,,,,
65294009,Kontrol,2012-01-25,1.0,1.0,1.0,1.0,60.0,1000.0,,,,
64068048,Deney,2012-01-31,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
68119034,Deney,2012-01-28,1.0,0.0,,1.0,30.0,640.0,1.0,1.0,0.0,İŞKUR
67803038,Deney,2012-01-19,1.0,0.0,,0.0,48.0,450.0,0.0,0.0,0.0,İŞKUR
67842037,Deney,2012-01-22,1.0,0.0,,1.0,55.0,850.0,1.0,1.0,0.0,İŞKUR
67803014,Kontrol,2012-01-26,1.0,0.0,,1.0,16.0,360.0,,,,
65987012,Kontrol,2012-01-30,1.0,0.0,,0.0,56.0,300.0,,,,
68357023,Kontrol,2012-01-30,1.0,0.0,,0.0,40.0,150.0,,,,
64300017,Kontrol,2012-01-22,1.0,1.0,0.0,1.0,72.0,800.0,,,,
66809004,Kontrol,2012-01-30,1.0,1.0,1.0,1.0,60.0,700.0,,,,
68119026,Deney,2012-01-24,1.0,0.0,,0.0,60.0,400.0,1.0,1.0,0.0,İŞKUR
60984010,Kontrol,2012-01-20,1.0,1.0,1.0,1.0,48.0,1000.0,,,,
67577026,Deney,2012-01-25,1.0,1.0,1.0,1.0,72.0,1500.0,0.0,0.0,0.0,İŞKUR
68386031,Deney,2012-01-21,1.0,0.0,,1.0,72.0,580.0,1.0,1.0,1.0,İŞKUR
64392011,Kontrol,2012-01-31,1.0,1.0,0.0,1.0,60.0,600.0,,,,
67289065,Deney,2012-01-14,1.0,1.0,1.0,1.0,54.0,1000.0,,,,
65459024,Deney,2012-01-24,1.0,0.0,,1.0,40.0,450.0,1.0,1.0,1.0,İŞKUR
64297002,Kontrol,2012-01-20,1.0,0.0,,1.0,72.0,1200.0,,,,
68444042,Deney,2012-01-26,1.0,1.0,1.0,1.0,72.0,900.0,,,,
65294019,Kontrol,2012-01-31,1.0,1.0,0.0,1.0,49.0,700.0,,,,
68386040,Deney,2012-01-13,1.0,0.0,,1.0,60.0,2500.0,,,,
64298040,Deney,2012-01-17,1.0,1.0,0.0,,,,1.0,1.0,1.0,İŞKUR
60984014,Deney,2012-01-27,1.0,1.0,1.0,1.0,48.0,550.0,1.0,1.0,1.0,İŞKUR
66382021,Kontrol,2012-01-27,1.0,1.0,1.0,0.0,40.0,600.0,,,,
64260044,Deney,2012-01-30,1.0,0.0,,,,,1.0,1.0,1.0,İŞKUR
65984084,Deney,2012-01-24,1.0,1.0,0.0,0.0,54.0,550.0,,,,
67573015,Kontrol,2012-01-05,1.0,0.0,,1.0,60.0,650.0,,,,
67407033,Deney,2012-01-23,1.0,1.0,1.0,1.0,70.0,800.0,1.0,0.0,0.0,İŞKUR
67407004,Kontrol,2012-01-04,1.0,1.0,1.0,0.0,20.0,100.0,1.0,1.0,0.0,İŞKUR
